symbol,value,artifact,location,session,note,superseded
k11_mis_A3[ES/RTH/1day],0.0225442834138486,sessions/s16-regime/results/phase4_k11_final.csv,"ES/RTH/1day, col=mis_A3",S16,,False
k11_red_vs_A1[ES/RTH/1day],0.0,sessions/s16-regime/results/phase4_k11_final.csv,"ES/RTH/1day, col=reduction_vs_A1_pp",S16,,False
k11_mis_A1[NQ/RTH/1day],0.0563607085346215,sessions/s16-regime/results/phase4_k11_final.csv,"NQ/RTH/1day, col=mis_A1",S16,,False
k11_mis_A3[NQ/RTH/1day],0.0563607085346215,sessions/s16-regime/results/phase4_k11_final.csv,"NQ/RTH/1day, col=mis_A3",S16,,False
k11_red_vs_A1[NQ/RTH/1day],0.0,sessions/s16-regime/results/phase4_k11_final.csv,"NQ/RTH/1day, col=reduction_vs_A1_pp",S16,,False
k11_mis_A1[ES/RTH/1h],0.0515297906602254,sessions/s16-regime/results/phase4_k11_final.csv,"ES/RTH/1h, col=mis_A1",S16,,False
k11_mis_A3[ES/RTH/1h],0.0515297906602254,sessions/s16-regime/results/phase4_k11_final.csv,"ES/RTH/1h, col=mis_A3",S16,,False
k11_red_vs_A1[ES/RTH/1h],0.0,sessions/s16-regime/results/phase4_k11_final.csv,"ES/RTH/1h, col=reduction_vs_A1_pp",S16,,False
k11_mis_A1[NQ/RTH/1h],0.0794417606011809,sessions/s16-regime/results/phase4_k11_final.csv,"NQ/RTH/1h, col=mis_A1",S16,,False
k11_mis_A3[NQ/RTH/1h],0.0794417606011809,sessions/s16-regime/results/phase4_k11_final.csv,"NQ/RTH/1h, col=mis_A3",S16,,False
k11_red_vs_A1[NQ/RTH/1h],0.0,sessions/s16-regime/results/phase4_k11_final.csv,"NQ/RTH/1h, col=reduction_vs_A1_pp",S16,,False
k11_mis_A1[ES/RTH/30min],0.4700751476113795,sessions/s16-regime/results/phase4_k11_final.csv,"ES/RTH/30min, col=mis_A1",S16,,False
k11_mis_A3[ES/RTH/30min],0.4700751476113795,sessions/s16-regime/results/phase4_k11_final.csv,"ES/RTH/30min, col=mis_A3",S16,,False
k11_red_vs_A1[ES/RTH/30min],0.0,sessions/s16-regime/results/phase4_k11_final.csv,"ES/RTH/30min, col=reduction_vs_A1_pp",S16,,False
k11_mis_A1[NQ/RTH/30min],0.2652979066022544,sessions/s16-regime/results/phase4_k11_final.csv,"NQ/RTH/30min, col=mis_A1",S16,,False
k11_mis_A3[NQ/RTH/30min],0.2652979066022544,sessions/s16-regime/results/phase4_k11_final.csv,"NQ/RTH/30min, col=mis_A3",S16,,False
k11_red_vs_A1[NQ/RTH/30min],0.0,sessions/s16-regime/results/phase4_k11_final.csv,"NQ/RTH/30min, col=reduction_vs_A1_pp",S16,,False
k12_red[ES/GLOBEX/1day],0.0,sessions/s17-emission/results/phase4_a4_holdout.csv,"ES/GLOBEX/1day, scale=1.0, col=reduction_pp",S17,,False
k12_states_differ[ES/GLOBEX/1day],0,sessions/s17-emission/results/phase4_a4_holdout.csv,"ES/GLOBEX/1day, scale=1.0, col=states_differ_vs_A1",S17,,False
k12_red[ES/RTH/1day],0.0,sessions/s17-emission/results/phase4_a4_holdout.csv,"ES/RTH/1day, scale=1.0, col=reduction_pp",S17,,False
k12_states_differ[ES/RTH/1day],0,sessions/s17-emission/results/phase4_a4_holdout.csv,"ES/RTH/1day, scale=1.0, col=states_differ_vs_A1",S17,,False
k12_red[ES/RTH/1h],-0.6977992485238865,sessions/s17-emission/results/phase4_a4_holdout.csv,"ES/RTH/1h, scale=1.0, col=reduction_pp",S17,,False
k12_states_differ[ES/RTH/1h],114,sessions/s17-emission/results/phase4_a4_holdout.csv,"ES/RTH/1h, scale=1.0, col=states_differ_vs_A1",S17,,False
k12_red[ES/RTH/30min],-0.4159957058507801,sessions/s17-emission/results/phase4_a4_holdout.csv,"ES/RTH/30min, scale=1.0, col=reduction_pp",S17,,False
k12_states_differ[ES/RTH/30min],749,sessions/s17-emission/results/phase4_a4_holdout.csv,"ES/RTH/30min, scale=1.0, col=states_differ_vs_A1",S17,,False
k12_red[NQ/GLOBEX/1day],0.0,sessions/s17-emission/results/phase4_a4_holdout.csv,"NQ/GLOBEX/1day, scale=1.0, col=reduction_pp",S17,,False
k12_states_differ[NQ/GLOBEX/1day],0,sessions/s17-emission/results/phase4_a4_holdout.csv,"NQ/GLOBEX/1day, scale=1.0, col=states_differ_vs_A1",S17,,False
k12_red[NQ/RTH/1day],0.0,sessions/s17-emission/results/phase4_a4_holdout.csv,"NQ/RTH/1day, scale=1.0, col=reduction_pp",S17,,False
k12_states_differ[NQ/RTH/1day],0,sessions/s17-emission/results/phase4_a4_holdout.csv,"NQ/RTH/1day, scale=1.0, col=states_differ_vs_A1",S17,,False
k12_red[NQ/RTH/1h],0.0,sessions/s17-emission/results/phase4_a4_holdout.csv,"NQ/RTH/1h, scale=1.0, col=reduction_pp",S17,,False
k12_states_differ[NQ/RTH/1h],0,sessions/s17-emission/results/phase4_a4_holdout.csv,"NQ/RTH/1h, scale=1.0, col=states_differ_vs_A1",S17,,False
k12_red[NQ/RTH/30min],-0.0268384326355342,sessions/s17-emission/results/phase4_a4_holdout.csv,"NQ/RTH/30min, scale=1.0, col=reduction_pp",S17,,False
k12_states_differ[NQ/RTH/30min],28,sessions/s17-emission/results/phase4_a4_holdout.csv,"NQ/RTH/30min, scale=1.0, col=states_differ_vs_A1",S17,,False
k12_max_reduction_pp,0.0,sessions/s17-emission/results/phase4_a4_holdout.csv,"max over extended, scale=1.0",S17,,False
k12_windows_binding,153613,sessions/s17-emission/results/phase3_a4_insample.csv,sum of n_windows_binding,S17," SUPERSEDED S19: aggregated over all 35 rows, mixing four noise scalings and two lambda ranges.",True
k12_windows_total,294906,sessions/s17-emission/results/phase3_a4_insample.csv,sum of n_windows,S17," SUPERSEDED S19: aggregated over all 35 rows, mixing four noise scalings and two lambda ranges.",True
k12_states_differ_insample,20462,sessions/s17-emission/results/phase3_a4_insample.csv,sum of states_differ_vs_A1,S17," SUPERSEDED S19: aggregated over all 35 rows, mixing four noise scalings and two lambda ranges.",True
holdout_read_count,7,DECISIONS.md,"items 72, 88, 105, 110, 121, 128 (S11 phases 8-9 shares item 88's opening)",S09-S17,,False
k12_states_differ_insample_s100_ext,18311,sessions/s17-emission/results/phase3_a4_insample.csv,"sum states_differ_vs_A1, lam_range=extended, scale=1.00, 8 cells",S17,headline scaling; the figure S17's report cited,False
k12_states_differ_insample_all_scalings_ext,20382,sessions/s17-emission/results/phase3_a4_insample.csv,"sum states_differ_vs_A1, lam_range=extended, all 4 scalings",S17,,False
k12_states_differ_insample_all_rows,20462,sessions/s17-emission/results/phase3_a4_insample.csv,"sum states_differ_vs_A1, all 35 rows",S17,mixes lambda ranges; not a meaningful aggregate,False
k12_states_differ_holdout_all_scalings_ext,1183,sessions/s17-emission/results/phase4_a4_holdout.csv,"sum states_differ_vs_A1, lam_range=extended, all 4 scalings",S17,"holdout, a different sample from the in-sample counts",False
k12_windows_binding_s100_ext,46120,sessions/s17-emission/results/phase3_a4_insample.csv,"sum n_windows_binding, extended, scale=1.00",S17,headline scaling,False
k12_windows_total_s100_ext,72619,sessions/s17-emission/results/phase3_a4_insample.csv,"sum n_windows, extended, scale=1.00",S17,denominator at one scaling,False
k12_binding_share_s100_ext,0.635082,sessions/s17-emission/results/phase3_a4_insample.csv,"n_windows_binding / n_windows, extended, scale=1.00",S17,,False
n_futures_cells_pass_screen,12,sessions/s10-exponent-audit/results/phase2_screen.csv,"count screen_tight_pass, range in {extended,tick_full}, non-SPY",S10,,False
n_distinct_futures_cells_pass,6,sessions/s10-exponent-audit/results/phase2_screen.csv,distinct after mapping B1->B0,S10,B0 and B1 give identical fits,False
median_gap_b_to_ref,0.516929,sessions/s10-exponent-audit/results/phase1_bootstrap.csv,median |b - b_trigamma_ref| over 18 rows,S10,,False
ratio_median_gap_to_median_se,9.648944,sessions/s10-exponent-audit/results/phase1_bootstrap.csv,median|b-b_ref| / median b_se,S10,S18 draft said 'roughly ten times',False
rows_pre2024,11318126,sessions/s03-data-noise/results/s03_counts.json,key=rows_pre2024,S03,,False
rows_final,5179550,sessions/s03-data-noise/results/s03_counts.json,key=rows_final,S03,,False
rows_spread_filtered,1031774,sessions/s03-data-noise/results/s03_counts.json,key=rows_spread_filtered,S03,,False
sessions_ES_RTH,1901,sessions/s04-repairs-diagnostics/results/s04_build.json,ledger.ES_RTH.final,S04,,False
sessions_NQ_RTH,1901,sessions/s04-repairs-diagnostics/results/s04_build.json,ledger.NQ_RTH.final,S04,,False
sessions_ES_GLOBEX,1953,sessions/s04-repairs-diagnostics/results/s04_build.json,ledger.ES_GLOBEX.final,S04,,False
sessions_NQ_GLOBEX,1948,sessions/s04-repairs-diagnostics/results/s04_build.json,ledger.NQ_GLOBEX.final,S04,,False
roll_excluded_per_cell,96,sessions/s04-repairs-diagnostics/results/s04_build.json,ledger.*.roll_excluded,S04,,False
early_close_excl_RTH_ES,68,sessions/s04-repairs-diagnostics/results/s04_build.json,r1_counts.excluded_rth_per_root.ES,S04,,False
early_close_excl_GLOBEX_ES,16,sessions/s04-repairs-diagnostics/results/s04_build.json,r1_counts.excluded_globex_per_root.ES,S04,,False
early_close_excl_GLOBEX_NQ,21,sessions/s04-repairs-diagnostics/results/s04_build.json,r1_counts.excluded_globex_per_root.NQ,S04,,False
spy_sessions_pre2024,1427,sessions/s07-completion-and-spy/results/phase1_spy_span.json,venues.ARCX.PILLAR.n_rth_sessions_pre2024,S07,Inventory count of pre-2024 RTH sessions present in the raw extract. The count entering the analysis is 12 lower; see spy_windows_analysed.,False
spy_windows_analysed,1415,sessions/s07-completion-and-spy/results/phase6_spy_grid_ARCX.csv,col=n_windows,S07,"sessions surviving the analysis filters; 1,427 in the raw inventory",False
bars_RTH,390,sessions/s06r-repair/src/phase23_panels.py,constant N_GRID['RTH'],S06R,"grid constant, read from published source",False
bars_GLOBEX,1380,sessions/s06r-repair/src/phase23_panels.py,constant N_GRID['GLOBEX'],S06R,"grid constant, read from published source",False
grid_RTH_1day,"'5,6,10,13,26,78,195,389'",sessions/s08-final/src/phase234.py,"constant GRID[('RTH','1day')]",S08,grid constant,False
grid_GLOBEX_1day,"'5,6,10,12,23,46,138,276,345,1379'",sessions/s08-final/src/phase234.py,"constant GRID[('GLOBEX','1day')]",S08,grid constant,False
spy_share_of_consolidated_volume,'approximately one third',DECISIONS.md,item 57,S07,stated in the decision log; no measurement artifact in this repository,False
excluded_with_nonzero_rv_max,1,sessions/s07-completion-and-spy/results/phase2_exclusion_audit.csv,max of col n_excluded_with_nonzero_rv over 8 rows,S07,under the adopted data-presence rule,False
blanket_rule_windows_removed,MISSING,NONE,"the 42-98 range appears only in the tradeable_ext docstring of sessions/s07-completion-and-spy/src/phase2_rerun8.py, not in any results artifact",S07,MISSING: not artifact-supported,False
loo_deviation_median,0.0191250320295256,sessions/s10-exponent-audit/results/phase2_leave_one_out.csv,median of col deviation over 158 rows,S10,registered in S21 prose pass,False
loo_deviation_max,0.231611884759408,sessions/s10-exponent-audit/results/phase2_leave_one_out.csv,max of col deviation over 158 rows,S10,registered in S21 prose pass,False
loo_endpoint_cells,18.0,sessions/s10-exponent-audit/results/phase2_leave_one_out.csv,cells whose max-deviation dropped_M is a grid endpoint,S10,registered in S21 prose pass,False
loo_n_cells,18.0,sessions/s10-exponent-audit/results/phase2_leave_one_out.csv,distinct cells in the leave-one-out artifact,S10,registered in S21 prose pass,False
k5_cap_first_binds,1.4340665802401198,sessions/s12-correction/results/phase4_k4.json,leverage_cap.cap_that_would_first_bind,S12,registered in S23B for Section 5,False
k1_excess_rth,0.20833333333333331,sessions/s09-application/results/phase12_summary.json,excess_rth,S09,registered in S23B for Section 5,False
k1_excess[1day],0.125,sessions/s09-application/results/phase12_summary.json,by_horizon[1day].excess,S09,registered in S23B for Section 5,False
k1_excess[1h],0.4375,sessions/s09-application/results/phase12_summary.json,by_horizon[1h].excess,S09,registered in S23B for Section 5,False
k1_excess[30min],0.0625,sessions/s09-application/results/phase12_summary.json,by_horizon[30min].excess,S09,registered in S23B for Section 5,False
k1_lam_intercept[1day],1.000855026167171,sessions/s09-application/results/phase12_summary.json,by_horizon[1day].lam_intercept,S09,registered in S23B for Section 5,False
k1_lam_intercept[1h],0.8562407799831788,sessions/s09-application/results/phase12_summary.json,by_horizon[1h].lam_intercept,S09,registered in S23B for Section 5,False
k1_lam_intercept[30min],0.7130945742582158,sessions/s09-application/results/phase12_summary.json,by_horizon[30min].lam_intercept,S09,registered in S23B for Section 5,False
n_conditions_before,8.0,paper/k_table.csv,count of chosen==before,S23B,registered in S23B for Section 5,False
n_conditions_after,5.0,paper/k_table.csv,count of chosen==after,S23B,registered in S23B for Section 5,False
n_fire_before,5.0,paper/k_table.csv,FIRES among chosen==before,S23B,registered in S23B for Section 5,False
n_material_after,3.0,paper/k_table.csv,DOES NOT FIRE among chosen==after,S23B,registered in S23B for Section 5,False
k1_raw_rate_rth,0.6875,sessions/s09-application/results/phase12_summary.json,bc_rate_rth,S09,registered in S23C for Section 5.4,False
k1_placebo_rate_rth,0.4791666666666667,sessions/s09-application/results/phase12_summary.json,dc_rate_rth,S09,registered in S23C for Section 5.4,False
